Year,Word,Count,Count_unique
1994,upsee,1,1
1994,sad,5,5
1994,meim,1,1
1994,onbaby,1,1
1994,pride,1,1
1994,sharei,1,1
1994,loveyoull,1,1
1994,aware,1,1
1994,brand,20,3
1994,middle,8,2
1994,12,1,1
1994,souls,1,1
1994,beeni,1,1
1994,win,3,3
1994,midnight,1,1
1994,100,7,1
1994,sin,1,1
1994,loveyou,1,1
1994,pure,7,1
1994,favorite,2,1
1994,dishfrom,2,1
1994,homefrom,1,1
1994,troubles,1,1
1994,endlessly,1,1
1994,shadows,1,1
1994,anytime,1,1
1994,miles,4,2
1994,wayanytime,1,1
1994,alrightwhen,1,1
1994,alrightyes,1,1
1994,goanytime,1,1
1994,homeanytime,1,1
1994,closing,1,1
1994,guide,1,1
1994,alrightif,1,1
1994,spirit,1,1
1994,diminishing,1,1
1994,partits,1,1
1994,partbecause,3,1
1994,secure,2,1
1994,shared,4,2
1994,singinbecause,2,1
1994,makes,10,7
1994,boytheres,1,1
1994,great,2,2
1994,lovebecause,2,1
1994,smilin,1,1
1994,partwhen,1,1
1994,parti,1,1
1994,againboy,2,1
1994,betterbecause,1,1
1994,wrapped,4,1
1994,ruining,1,1
1994,finger,6,2
1994,rude,1,1
1994,attitude,2,2
1994,confused,1,1
1994,linger,8,1
1994,swore,2,1
1994,beefcake,1,1
1994,wedding,1,1
1994,insane,2,2
1994,cash,1,1
1994,turkey,1,1
1994,ban,1,1
1994,shove,1,1
1994,complain,2,2
1994,spray,1,1
1994,paint,1,1
1994,shave,1,1
1994,maggot,1,1
1994,mesoy,1,1
1994,dog,5,4
1994,whiz,1,1
1994,driver,1,1
1994,loser,9,1
1994,wingyou,1,1
1994,chimpanzees,1,1
1994,chamber,1,1
1994,slab,1,1
1994,daytime,1,1
1994,eyeballs,1,1
1994,junkie,1,1
1994,shows,1,1
1994,stain,1,1
1994,stamps,1,1
1994,savin,1,1
1994,gas,8,3
1994,veins,2,2
1994,cocaine,1,1
1994,cruise,1,1
1994,hangin,1,1
1994,hate,3,2
1994,violation,1,1
1994,buckshot,1,1
1994,flag,1,1
1994,pigeon,1,1
1994,neutral,1,1
1994,mace,1,1
1994,beef,1,1
1994,trade,1,1
1994,chokin,1,1
1994,rerun,1,1
1994,park,1,1
1994,seatsomeone,1,1
1994,pole,2,2
1994,crap,1,1
1994,sayin,12,2
1994,perdedor,8,1
1994,stalls,1,1
1994,dark,3,3
1994,food,2,1
1994,vitamin,1,1
1994,nosejob,1,1
1994,pantyhosekill,1,1
1994,shotgun,1,1
1994,meforces,1,1
1994,cheese,1,1
1994,sie,1,1
1994,fallin,1,1
1994,sleeveso,1,1
1994,vegetables,1,1
1994,pierceyo,1,1
1994,soy,4,1
1994,reno,1,1
1994,deutsche,1,1
1994,nightmare,1,1
1994,butane,1,1
1994,headlights,1,1
1994,plastic,1,1
1994,flamin,1,1
1994,string,1,1
1994,wax,1,1
1994,trailer,1,1
1994,kill,13,4
1994,splinterssoy,1,1
1994,monkey,1,1
1994,parking,1,1
1994,hung,1,1
1994,phony,1,1
1994,winner,2,2
1994,barrel,1,1
1994,couches,1,1
1994,termite,1,1
1994,guitar,1,1
1994,bozo,1,1
1994,babys,10,3
1994,folksinger,1,1
1994,bagwith,1,1
1994,relate,1,1
1994,un,8,1
1994,stock,1,1
1994,weasel,1,1
1994,slob,1,1
1994,itsoy,2,1
1994,sprechen,1,1
1994,bus,6,3
1994,boyfriends,1,1
1994,lines,2,2
1994,liesmonths,1,1
1994,dead,2,2
1994,yard,5,2
1994,youstreet,1,1
1994,case,1,1
1994,freewhispers,1,1
1994,aboutwhispers,1,1
1994,wrote,1,1
1994,yourumors,1,1
1994,struck,1,1
1994,often,1,1
1994,youwhispers,1,1
1994,line,4,4
1994,easily,1,1
1994,summer,4,2
1994,everywhere,1,1
1994,famous,1,1
1994,outwhispers,1,1
1994,seemed,4,4
1994,recall,3,2
1994,cups,1,1
1994,cultivating,1,1
1994,partys,1,1
1994,cherry,1,1
1994,dodoubleg,1,1
1994,mornin,3,1
1994,aiy,3,1
1994,mob,1,1
1994,eighty,1,1
1994,sippin,8,1
1994,drama,2,2
1994,single,1,1
1994,jumpin,1,1
1994,gs,2,1
1994,sheeeit,1,1
1994,mindnow,1,1
1994,bubblegum,1,1
1994,momma,5,3
1994,bein,1,1
1994,listenin,1,1
1994,poppin,1,1
1994,gets,7,6
1994,sadie,2,1
1994,money,21,6
1994,pocket,1,1
1994,compton,1,1
1994,seagrams,1,1
1994,heah,1,1
1994,raisin,1,1
1994,sit,21,3
1994,joke,1,1
1994,berollin,1,1
1994,happens,1,1
1994,doors,2,2
1994,beeeitch,1,1
1994,somehow,1,1
1994,smokin,8,1
1994,listens,1,1
1994,snoop,2,2
1994,nuts,1,1
1994,degrees,2,2
1994,six,2,1
1994,bubonic,1,1
1994,dr,1,1
1994,thisrollin,1,1
1994,tanqueray,2,1
1994,nut,1,1
1994,cot,1,1
1994,choke,1,1
1994,hah,5,2
1994,serve,1,1
1994,indo,8,1
1994,types,1,1
1994,mindrollin,1,1
1994,upset,1,1
1994,chipped,1,1
1994,justrollin,1,1
1994,mindlater,1,1
1994,steady,6,3
1994,rubbers,1,1
1994,dre,2,1
1994,stoppin,1,1
1994,serious,1,1
1994,homeboys,2,1
1994,beeotch,2,1
1994,captivating,1,1
1994,ounce,2,2
1994,mackin,1,1
1994,cup,2,2
1994,dozen,1,1
1994,promisei,1,1
1994,foreveri,1,1
1994,friends,8,5
1994,sing,9,8
1994,lifetimei,2,1
1994,foreversitting,1,1
1994,babyi,1,1
1994,sulkin,1,1
1994,foreverwhen,1,1
1994,dime,2,2
1994,laughing,1,1
1994,foreveron,1,1
1994,joking,1,1
1994,wherever,1,1
1994,stone,1,1
1994,battered,1,1
1994,lyin,1,1
1994,fading,3,3
1994,philadelphia,1,1
1994,philadelphiaaint,1,1
1994,awake,1,1
1994,thousand,1,1
1994,slip,1,1
1994,vanished,1,1
1994,bruised,1,1
1994,brother,9,7
1994,reflection,1,1
1994,whispering,1,1
1994,fit,3,3
1994,wastin,1,1
1994,legs,1,1
1994,avenue,1,1
1994,fallen,1,1
1994,skinthe,1,1
1994,faithless,1,1
1994,greet,1,1
1994,unrecognizable,1,1
1994,philadelphiai,1,1
1994,walked,6,4
1994,voices,1,1
1994,thank,2,2
1994,screamin,3,1
1994,flashbacks,1,1
1994,green,1,1
1994,faded,1,1
1994,ken,1,1
1994,itnow,1,1
1994,label,1,1
1994,shore,1,1
1994,showing,1,1
1994,starts,6,1
1994,nuthin,1,1
1994,bloom,6,1
1994,phat,12,1
1994,mee,1,1
1994,hangover,1,1
1994,trunk,1,1
1994,chevy,1,1
1994,oj,1,1
1994,key,7,2
1994,shell,2,1
1994,guess,7,7
1994,story,1,1
1994,ratshes,1,1
1994,aassthe,6,1
1994,2,8,3
1994,approached,1,1
1994,threw,2,2
1994,dde,6,1
1994,trick,1,1
1994,bigand,1,1
1994,diggady,6,1
1994,trojan,1,1
1994,week,3,3
1994,toted,1,1
1994,tangere,1,1
1994,ithere,1,1
1994,backpackand,1,1
1994,meesaturday,1,1
1994,busted,1,1
1994,crowding,1,1
1994,gohere,1,1
1994,cat,1,1
1994,dubabwaa,3,1
1994,yeahrollin,1,1
1994,3,7,2
1994,1,9,4
1994,chorushere,1,1
1994,horse,1,1
1994,smellin,1,1
1994,played,2,2
1994,bootyso,1,1
1994,doggin,1,1
1994,businesswhat,1,1
1994,prox,1,1
1994,gut,1,1
1994,dope,2,2
1994,doeaint,1,1
1994,yellow,1,1
1994,reminisce,8,2
1994,bros,1,1
1994,fast,1,1
1994,glass,2,2
1994,hootchies,2,1
1994,rag,2,2
1994,blackjack,1,1
1994,stuck,1,1
1994,meemy,2,1
1994,pumpin,6,1
1994,flo,1,1
1994,quickness,1,1
1994,meehere,2,1
1994,getto,6,1
1994,offered,1,1
1994,tune,6,1
1994,gulped,1,1
1994,203,1,1
1994,ridin,1,1
1994,makeand,1,1
1994,resist,1,1
1994,endless,2,1
1994,charmsand,1,1
1994,lovetwo,1,1
1994,hearts,2,1
1994,lives,3,3
1994,knees,5,4
1994,talking,2,2
1994,begging,2,1
1994,knowbut,1,1
1994,youd,2,2
1994,rescue,1,1
1994,miserytheres,1,1
1994,meet,3,1
1994,communicate,5,1
1994,123,4,1
1994,demandsi,1,1
1994,diestheres,3,1
1994,beno,1,1
1994,needwhat,1,1
1994,youwhat,3,1
1994,choices,1,1
1994,saywhat,5,1
1994,youbabysee,1,1
1994,needyou,1,1
1994,pleading,1,1
1994,endurei,1,1
1994,needi,2,1
1994,23,1,1
1994,unsure,1,1
1994,fees,1,1
1994,poppa,1,1
1994,introchorus,1,1
1994,knot,1,1
1994,schools,1,1
1994,halls,1,1
1994,state,1,1
1994,bumpin,1,1
1994,rack,1,1
1994,planon,1,1
1994,bgs,1,1
1994,21st,1,1
1994,outro,1,1
1994,playin,3,3
1994,2x,3,1
1994,voltron,1,1
1994,crew,8,4
1994,ynow,1,1
1994,greg,1,1
1994,tick,1,1
1994,mommas,2,2
1994,doggs,1,1
1994,gdub,1,1
1994,verse,3,1
1994,uhhuh,2,1
1994,yaknowhatimsayin,1,1
1994,mount,1,1
1994,twinz,1,1
1994,conversate,1,1
1994,corners,1,1
1994,schwinn,1,1
1994,eatin,2,2
1994,listening,6,3
1994,hellafied,1,1
1994,gate,3,2
1994,van,2,1
1994,valupaks,1,1
1994,fourteen,1,1
1994,paid,3,3
1994,aight,1,1
1994,anna,1,1
1994,hops,2,1
1994,cis,1,1
1994,happen,3,2
1994,tapin,1,1
1994,caint,1,1
1994,public,1,1
1994,yet,2,2
1994,ball,4,2
1994,dream,21,5
1994,havin,3,2
1994,l,2,1
1994,yknow,1,1
1994,chill,2,2
1994,groovin,2,2
1994,young,19,4
1994,ta,1,1
1994,speakers,1,1
1994,cal,1,1
1994,gangbang,1,1
1994,pioneer,1,1
1994,knowhatimsayin,1,1
1994,itlady,1,1
1994,yeahbaby,1,1
1994,babylady,1,1
1994,beggin,10,2
1994,tonightyou,1,1
1994,doyou,1,1
1994,youooh,1,1
1994,jojo,1,1
1994,crylady,2,1
1994,smile,1,1
1994,kci,1,1
1994,youohh,1,1
1994,edgeits,1,1
1994,youits,1,1
1994,goi,1,1
1994,hour,1,1
1994,spoil,1,1
1994,pillow,1,1
1994,wet,2,2
1994,worthless,1,1
1994,homei,1,1
1994,ohh,3,2
1994,create,1,1
1994,rape,1,1
1994,thingsll,4,1
1994,huffed,1,1
1994,blowin,1,1
1994,babies,4,1
1994,dollar,1,1
1994,holler,1,1
1994,tall,2,2
1994,meant,5,5
1994,funny,3,2
1994,darker,1,1
1994,ran,1,1
1994,screen,1,1
1994,cheeks,1,1
1994,tough,3,3
1994,pappy,1,1
1994,brighteraiyyo,1,1
1994,shoulders,1,1
1994,godson,1,1
1994,dry,1,1
1994,heal,1,1
1994,kno,1,1
1994,pipe,2,2
1994,brighterkeep,2,1
1994,mo,1,1
1994,youth,1,1
1994,nuttin,1,1
1994,nearly,1,1
1994,drivin,1,1
1994,tha,6,1
1994,lost,4,4
1994,lonesome,1,1
1994,berry,1,1
1994,older,2,1
1994,poor,1,1
1994,blacker,1,1
1994,cents,1,1
1994,women,6,1
1994,survivin,1,1
1994,elijah,1,1
1994,sweeter,1,1
1994,insanity,2,2
1994,marvin,1,1
1994,setup,1,1
1994,welfare,1,1
1994,sista,1,1
1994,legit,1,1
1994,daddys,1,1
1994,curfew,1,1
1994,cares,1,1
1994,pours,1,1
1994,buddy,1,1
1994,rent,1,1
1994,roots,1,1
1994,rains,1,1
1994,flesh,1,1
1994,corinnesome,1,1
1994,helpless,1,1
1994,fifteen,1,1
1994,puffed,1,1
1994,rich,1,1
1994,easier,4,1
1994,sisters,1,1
1994,feed,1,1
1994,benz,1,1
1994,dealt,1,1
1994,tupac,1,1
1994,upkeep,2,1
1994,headin,2,2
1994,family,1,1
1994,comeback,1,1
1994,realize,5,4
1994,rough,5,3
1994,local,1,1
1994,tells,1,1
1994,sons,1,1
1994,blame,4,2
1994,deal,2,2
1994,gaye,1,1
1994,brighterand,1,1
1994,conquer,1,1
1994,fed,2,1
1994,unhappy,1,1
1994,deeper,1,1
1994,wars,1,1
1994,hopin,1,1
1994,men,1,1
1994,price,2,2
1994,rules,3,3
1994,fearless,1,1
1994,race,1,1
1994,rainll,1,1
1994,takes,4,3
1994,lovin,7,4
1994,difference,1,1
1994,vision,8,1
1994,sister,2,2
1994,free,1,1
1994,truejust,2,1
1994,fakes,1,1
1994,cover,1,1
1994,truei,1,1
1994,aloneanother,3,1
1994,callin,23,1
1994,regret,1,1
1994,youim,1,1
1994,memy,3,1
1994,longing,3,3
1994,stallin,1,1
1994,higher,1,1
1994,youtell,1,1
1994,unbelieveable,1,1
1994,seein,1,1
1994,dipi,1,1
1994,oohcotton,1,1
1994,cotton,4,1
1994,buts,1,1
1994,rolli,2,1
1994,front,14,4
1994,hips,2,2
1994,told,10,7
1994,rollto,3,1
1994,bitoh,1,1
1994,whoop,29,1
1994,ifs,1,1
1994,1994,1,1
1994,1991,1,1
1994,rollyeah,2,1
1994,derriere,1,1
1994,quad,1,1
1994,tootsee,1,1
1994,onwhoop,1,1
1994,4,1,1
1994,seecotton,1,1
1994,boyz,1,1
1994,andsno,1,1
1994,slidei,1,1
1994,backed,1,1
1994,69,3,1
1994,tootsie,43,2
1994,rollcome,1,1
1994,rolljust,1,1
1994,candy,6,1
1994,partner,2,1
1994,seecome,1,1
1994,skee,2,1
1994,skies,2,2
1994,ahead,1,1
1994,daylook,1,1
1994,obstacles,2,1
1994,disappeared,1,1
1994,clearly,2,1
1994,bad,11,5
1994,skiesi,1,1
1994,dayoh,1,1
1994,rainbow,3,2
1994,sunshiny,9,1
1994,blind,4,4
1994,recommend,1,1
1994,secrets,16,1
1994,keeping,22,3
1994,ignore,3,2
1994,excuse,3,2
1994,occur,1,1
1994,momentary,1,1
1994,everso,1,1
1994,treat,8,4
1994,apologize,1,1
1994,losing,2,1
1994,youso,6,1
1994,needed,1,1
1994,babyif,1,1
1994,andso,1,1
1994,clout,2,2
1994,telling,15,3
1994,ow,1,1
1994,crai,1,1
1994,yeahthat,2,1
1994,wearin,2,2
1994,thirty,1,1
1994,color,2,1
1994,packin,1,1
1994,nasty,2,2
1994,slave,1,1
1994,mesay,1,1
1994,shade,1,1
1994,hollywood,1,1
1994,grave,2,2
1994,losin,2,1
1994,underneath,1,1
1994,blueyoure,1,1
1994,talkin,1,1
1994,seven,1,1
1994,givin,1,1
1994,meooh,1,1
1994,stuff,3,2
1994,meal,1,1
1994,itkick,4,1
1994,sacki,1,1
1994,enjoy,15,1
1994,laying,1,1
1994,cook,1,1
1994,rideevery,1,1
1994,dudei,1,1
1994,xscape,8,1
1994,ridekick,1,1
1994,itlay,1,1
1994,itevery,1,1
1994,ave,1,1
1994,affair,1,1
1994,motivating,3,1
1994,seebut,1,1
1994,positive,3,1
1994,short,1,1
1994,knowthere,1,1
1994,knowlet,1,1
1994,ha,2,1
1994,mecause,1,1
1994,beyond,2,1
1994,knowwhen,2,1
1994,aboutbut,1,1
1994,force,3,1
1994,confusion,1,1
1994,knowknow,1,1
1994,knowtell,1,1
1994,taken,1,1
1994,angels,1,1
1994,phones,1,1
1994,drummer,1,1
1994,throughthe,2,1
1994,nighti,1,1
1994,guitars,1,1
1994,wed,5,3
1994,amazed,1,1
1994,shut,3,1
1994,dotheres,2,1
1994,ashes,2,1
1994,scars,2,1
1994,itremember,2,1
1994,gift,1,1
1994,nugget,1,1
1994,anybody,3,3
1994,yeahthats,1,1
1994,blessed,1,1
1994,golden,1,1
1994,youonce,1,1
1994,treasure,4,1
1994,songsi,1,1
1994,dirt,2,1
1994,heartthink,1,1
1994,pieces,1,1
1994,NA,1,1
1994,openwhen,1,1
1994,disguise,1,1
1994,harmony,4,1
1994,shamealways,2,1
1994,wear,5,3
1994,lovemelting,1,1
1994,tide,1,1
1994,motionwhen,1,1
1994,flowing,1,1
1994,yeahit,1,1
1994,silky,2,1
1994,yeahits,1,1
1994,movingparty,1,1
1994,steer,5,1
1994,ahpeople,1,1
1994,onwere,1,1
1994,thangoh,4,1
1994,thangwere,8,1
1994,thangso,1,1
1994,dynamite,1,1
1994,precision,1,1
1994,yeahwere,1,1
1994,thangcome,1,1
1994,thangrelax,1,1
1994,downnow,1,1
1994,whisper,1,1
1994,strongive,1,1
1994,reali,2,1
1994,coulddo,1,1
1994,tightput,1,1
1994,crowds,1,1
1994,truemove,1,1
1994,foreverdo,1,1
1994,toojust,1,1
1994,safe,1,1
1994,strongim,1,1
1994,strongdreams,2,1
1994,hopes,1,1
1994,staydreams,1,1
1994,truedreams,2,1
1994,ear,24,2
1994,pleaseyou,1,1
1994,sharecant,1,1
1994,style,1,1
1994,morecall,1,1
1994,squeeze,1,1
1994,charm,1,1
1994,againfell,1,1
1994,begotten,1,1
1994,females,1,1
1994,plenty,3,3
1994,hook,1,1
1994,nearone,1,1
1994,epitome,1,1
1994,presence,1,1
1994,raw,1,1
1994,bite,1,1
1994,tightwhos,1,1
1994,perplex,1,1
1994,vaingirls,1,1
1994,compare,2,2
1994,urge,1,1
1994,male,1,1
1994,aura,1,1
1994,raider,5,1
1994,loveless,1,1
1994,moldget,1,1
1994,debonair,1,1
1994,nowhereto,1,1
1994,vaincall,1,1
1994,insanehed,2,1
1994,againwell,1,1
1994,jane,3,1
1994,market,1,1
1994,soonoh,1,1
1994,moved,1,1
1994,townoh,1,1
1994,age,1,1
1994,nightfall,1,1
1994,pigeons,1,1
1994,grew,4,2
1994,screwin,1,1
1994,blew,1,1
1994,introduced,1,1
1994,againtheres,1,1
1994,roadlast,1,1
1994,eighteen,2,2
1994,square,1,1
1994,creepin,3,1
1994,underwear,1,1
1994,hotel,1,1
1994,goodlookin,1,1
1994,mary,4,2
1994,onlast,1,1
1994,longlast,1,1
1994,indiana,3,1
1994,dress,2,1
1994,nightswell,1,1
1994,destination,5,1
1994,toanything,1,1
1994,choose,6,2
1994,pleasure,5,1
1994,youanything,3,1
1994,anythinganything,1,1
1994,prayer,4,2
1994,dies,1,1
1994,fill,1,1
1994,eyesthe,2,1
1994,lisa,1,1
1994,sighs,1,1
1994,embrace,1,1
1994,eyesyou,2,1
1994,pearl,1,1
1994,lessons,4,2
1994,flies,1,1
1994,smiles,1,1
1994,seasons,1,1
1994,mona,1,1
1994,eyeswhen,1,1
1994,youstay,2,1
1994,unverified,1,1
1994,tonightcome,1,1
1994,mecome,1,1
1994,indispensable,1,1
1994,meit,1,1
1994,babybaby,1,1
1994,staythey,1,1
1994,tonighteven,1,1
1994,tonightoh,1,1
1994,staystay,1,1
1994,boyi,1,1
1994,strangest,1,1
1994,wake,2,2
1994,babymake,1,1
1994,staycome,1,1
1994,yup,2,2
1994,competition,1,1
1994,king,1,1
1994,year,2,2
1994,tibet,1,1
1994,brains,1,1
1994,tissue,1,1
1994,haaaaaa,1,1
1994,climbing,1,1
1994,official,2,1
1994,downbreakin,1,1
1994,robotic,2,1
1994,badder,1,1
1994,onetwo,1,1
1994,chitterchatter,1,1
1994,stomach,1,1
1994,harder,4,2
1994,towns,1,1
1994,threat,1,1
1994,romps,1,1
1994,grits,1,1
1994,indisputed,1,1
1994,tasting,1,1
1994,outofposition,1,1
1994,haaaaaaaaa,1,1
1994,futuristic,1,1
1994,dinner,1,1
1994,macks,6,1
1994,deepbooted,1,1
1994,antimatter,2,1
1994,glue,1,1
1994,flava,24,1
1994,1000,1,1
1994,stamina,1,1
1994,wakin,1,1
1994,shakin,2,2
1994,downhere,1,1
1994,expedition,1,1
1994,timingyou,1,1
1994,rope,1,1
1994,flavor,10,1
1994,decoy,1,1
1994,sherrif,1,1
1994,severe,1,1
1994,hatter,1,1
1994,freeze,1,1
1994,agree,1,1
1994,boyhere,1,1
1994,george,1,1
1994,pope,1,1
1994,craig,2,1
1994,perfect,1,1
1994,haaaaaaaa,1,1
1994,hotter,1,1
1994,flav,3,1
1994,outdo,1,1
1994,bruce,1,1
1994,bet,4,1
1994,mx,1,1
1994,data,1,1
1994,uniblab,1,1
1994,funks,1,1
1994,relaxin,1,1
1994,rhyming,1,1
1994,diamond,2,1
1994,jointjust,1,1
1994,mcs,7,1
1994,destroy,1,1
1994,issue,1,1
1994,jenner3,1,1
1994,bomb,1,1
1994,buried,1,1
1994,eggs,1,1
1994,knots,1,1
1994,cement,1,1
1994,lords,1,1
1994,raps,1,1
1994,fatter,1,1
1994,earhere,1,1
1994,whining,1,1
1994,flu,1,1
1994,sizzlean,1,1
1994,charts,1,1
1994,ol,1,1
1994,earcraig,1,1
1994,haaaaaaa,1,1
1994,knock,2,1
1994,jetson,1,1
1994,joint,1,1
1994,flab,1,1
1994,rap,1,1
1994,madder,1,1
1994,mans,3,2
1994,missile,1,1
1994,ooohhhh,1,1
1994,booted,1,1
1994,action,1,1
1994,earmacks,1,1
1994,bottom,1,1
1994,sliced,1,1
1994,red,2,2
1994,somebody,3,3
1994,triggers,1,1
1994,homegirl,1,1
1994,unity,32,1
1994,everytime,1,1
1994,nerd,1,1
1994,damethats,1,1
1994,personal,1,1
1994,infinity,15,1
1994,yanow,1,1
1994,yoyo,1,1
1994,barely,1,1
1994,mommy,1,1
1994,disrespect,1,1
1994,playing,4,2
1994,notice,2,2
1994,exceptions,1,1
1994,punched,1,1
1994,bucking,1,1
1994,hoe,1,1
1994,booty,1,1
1994,dependency,1,1
1994,whore,1,1
1994,laughed,1,1
1994,abcs,1,1
1994,apaches,1,1
1994,handcuffs,2,2
1994,rule,1,1
1994,wilding,1,1
1994,treated,1,1
1994,type,1,1
1994,peeped,1,1
1994,bullet,1,1
1994,affecting,1,1
1994,infinityi,1,1
1994,smacking,1,1
1994,cutoff,1,1
1994,video,1,1
1994,silent,1,1
1994,badbut,1,1
1994,dudes,1,1
1994,wannabe,1,1
1994,infinityinstinct,1,1
1994,infinitywhats,1,1
1994,wrath,2,1
1994,ago,1,1
1994,jumping,1,1
1994,shorts,2,2
1994,space,3,1
1994,ohim,1,1
1994,heavens,3,2
1994,harsh,1,1
1994,careless,1,1
1994,carries,4,1
1994,nocause,1,1
1994,pessimistic,1,1
1994,burned,5,1
1994,oheeoh,2,1
1994,forceful,1,1
1994,crossing,2,1
1994,needle,1,1
1994,mebeen,1,1
1994,aging,1,1
1994,onjust,1,1
1994,whoaeeoh,2,1
1994,hoooohoofearless,1,1
1994,oncrossing,1,1
1994,ho,2,1
1994,spoken,1,1
1994,oheeon,1,1
1994,bridge,3,1
1994,secrethappiness,1,1
1994,secret,6,1
1994,understood,1,1
1994,helped,1,1
1994,secretmmm,3,1
1994,havent,1,1
1994,somethings,13,1
1994,paradise,1,1
1994,mesomethings,2,1
1994,memmm,2,1
1994,gohappiness,1,1
1994,secretyou,1,1
1994,elsehappiness,1,1
1994,surprise,1,1
1994,lyrical,8,1
1994,murderernah,2,1
1994,gold,1,1
1994,manmurderer,1,1
1994,danger,2,1
1994,murderer,20,1
1994,ina,4,1
1994,bo,2,1
1994,finish,4,3
1994,righthere,1,1
1994,area,3,1
1994,nahhere,1,1
1994,timehere,1,1
1994,rico,1,1
1994,celebrity,1,1
1994,murdererno,2,1
1994,murdererextraordinary,1,1
1994,strawberry,1,1
1994,thathey,1,1
1994,nah,6,1
1994,jackrabbit,1,1
1994,chchchang,2,1
1994,nahstart,1,1
1994,jack,1,1
1994,stepper,7,1
1994,officer,2,1
1994,emergency,1,1
1994,multiply,2,1
1994,na,15,1
1994,uhoh,2,1
1994,mister,3,2
1994,juggle,1,1
1994,changhere,2,1
1994,murdererhere,2,1
1994,de,1,1
1994,book,1,1
1994,dayso,1,1
1994,everythin,1,1
1994,youbut,3,1
1994,willit,1,1
1994,strangeand,1,1
1994,willeveryday,1,1
1994,fades,1,1
1994,lifes,2,1
1994,closes,1,1
1994,cos,1,1
1994,seethe,1,1
1994,willyoull,1,1
1994,picked,1,1
1994,knocked,1,1
1994,stayso,1,1
1994,godoctor,1,1
1994,girljohnnys,1,1
1994,thompson,1,1
1994,grabbed,1,1
1994,botake,1,1
1994,wallet,1,1
1994,johnson,1,1
1994,showstranger,1,1
1994,request,1,1
1994,girlsame,2,1
1994,fishin,3,1
1994,johnny,3,1
1994,gun,2,2
1994,credit,1,1
1994,eight,2,1
1994,smiled,1,1
1994,holdin,2,2
1994,polehis,1,1
1994,whirl,1,1
1994,lips,2,2
1994,gladly,1,1
1994,johnnys,1,1
1994,jimmy,1,1
1994,dad,1,1
1994,grandpa,1,1
1994,takin,2,1
1994,held,3,2
1994,arm,1,1
1994,kissed,1,1
1994,ten,3,2
1994,fastand,1,1
1994,chestill,1,1
1994,cardsheres,1,1
1994,prayed,1,1
1994,harmand,1,1
1994,picture,1,1
1994,forgot,1,1
1994,pimp,3,1
1994,mile,1,1
1994,done,6,4
1994,fonny,1,1
1994,part,1,1
1994,dit,90,1
1994,ended,2,1
1994,hypnotizing,1,1
1994,shed,1,1
1994,spinning,3,1
1994,doo,60,1
1994,december,1,1
1994,63,1,1
1994,mesmerizing,1,1
1994,timethey,1,1
1994,chippewa,4,1
1994,bear,1,1
1994,kindi,2,1
1994,wigwam,1,1
1994,tomtom,1,1
1994,outlaw,4,1
1994,cherokee,5,1
1994,winei,1,1
1994,briefs,1,1
1994,arrow,1,1
1994,linecause,1,1
1994,mawmaw,1,1
1994,village,1,1
1994,trouble,1,1
1994,kindall,1,1
1994,aroundcause,1,1
1994,deer,1,1
1994,peek,1,1
1994,pony,1,1
1994,orders,1,1
1994,beatin,1,1
1994,claw,1,1
1994,gather,1,1
1994,hickory,1,1
1994,teepee,1,1
1994,drug,1,1
1994,medicine,1,1
1994,wasnt,1,1
1994,tribe,1,1
1994,lineyou,1,1
1994,pawpaw,1,1
1994,kindcause,1,1
1994,bubble,1,1
1994,buffalo,3,2
1994,hundred,1,1
1994,chieftain,1,1
1994,kindcherokee,1,1
1994,choctaw,4,1
1994,indian,4,1
1994,headband,1,1
1994,burst,2,1
1994,pictures,1,1
1994,fighter,1,1
1994,welli,1,1
1994,bleeding,1,1
1994,shinesyeah,1,1
1994,romeo,1,1
1994,near,2,1
1994,alwaysif,1,1
1994,goodbyewhat,1,1
1994,flood,1,1
1994,drowning,1,1
1994,alwaysnow,1,1
1994,mistakes,2,2
1994,holds,2,2
1994,youwell,1,1
1994,manwhen,1,1
1994,needing,1,1
1994,raining,1,1
1994,alwaysill,2,1
1994,luck,1,1
1994,timeyeah,1,1
1994,pulls,1,1
1994,kicked,1,1
1994,loaded,1,1
1994,upnow,1,1
1994,different,1,1
1994,meyeah,1,1
1994,behindnow,2,1
1994,shame,1,1
1994,crumble,2,1
1994,nooh,1,1
1994,suffer,2,1
1994,grown,3,2
1994,falter,1,1
1994,suffernow,1,1
1994,painno,1,1
1994,anyway,5,1
1994,beside,2,2
1994,lived,1,1
1994,highbut,1,1
1994,blown,1,1
1994,jacket,1,1
1994,blues,1,1
1994,minutes,1,1
1994,bell,2,2
1994,central,1,1
1994,hated,1,1
1994,1985,1,1
1994,grownupbut,1,1
1994,bomber,1,1
1994,naggin,1,1
1994,fad,1,1
1994,dong,1,1
1994,bro,1,1
1994,ditch,1,1
1994,sis,1,1
1994,bksand,1,1
1994,socks,1,1
1994,masses,1,1
1994,itd,1,1
1994,daysback,3,1
1994,bag,1,1
1994,link,1,1
1994,kswiss,1,1
1994,hoochies,1,1
1994,weaves,1,1
1994,singin,1,1
1994,pout,1,1
1994,againback,5,1
1994,cortez,1,1
1994,bobbin,1,1
1994,figured,1,1
1994,jerk,1,1
1994,gazelles,1,1
1994,88,1,1
1994,rags,1,1
1994,shag,1,1
1994,bike,2,2
1994,pumas,1,1
1994,reminence,1,1
1994,bigger,3,2
